"district","year","week","total_cases.x","total_death","tpr_district","tpr_status","total_tx_stock","total_cases.y","tx_available","tx_stock_weeks","tx_stockout","total_suspected.x","total_rdt_stock","total_suspected.y","rdt_stock_weeks","rdt_stockout"
"Butambala District",2022,52,1419,NA,67.48,"5. 55-70%",450941,1419,26525.9411764706,18.6934046345811,"Adequate stock",1868,9046,1868,4.84261241970021,"Understock"
"Butambala District",2023,1,1219,NA,57.6,"5. 55-70%",190342,1219,11196.5882352941,9.18506007817401,"Adequate stock",1299,5716,1299,4.40030792917629,"Understock"
"Butebo District",2022,1,1494,NA,67.4666666666667,"5. 55-70%",238556,1494,14032.7058823529,9.39270808725096,"Adequate stock",2313,33605,2313,14.5287505404237,"Adequate stock"
"Butebo District",2022,2,977,NA,68.25,"5. 55-70%",222941,977,13114.1764705882,13.4229032452285,"Adequate stock",1360,27267,1360,20.0492647058824,"Overstock"
"Butebo District",2022,3,881,NA,66,"5. 55-70%",214844,881,12637.8823529412,14.3449288909661,"Adequate stock",996,27975,996,28.0873493975904,"Overstock"
"Butebo District",2022,4,956,NA,60.6,"5. 55-70%",203191,956,11952.4117647059,12.5025227664287,"Adequate stock",1338,23030,1338,17.2122571001495,"Adequate stock"
"Butebo District",2022,5,504,NA,72.9,"6. >70%",192742,504,11337.7647058824,22.4955648926237,"Overstock",584,16570,584,28.3732876712329,"Overstock"
"Butebo District",2022,6,1177,NA,80.85,"6. >70%",26422,1177,1554.23529411765,1.32050577240242,"Understock",1630,7039,1630,4.31840490797546,"Understock"
"Butebo District",2022,7,1328,NA,70.7,"6. >70%",22785,1328,1340.29411764706,1.00925761871013,"Understock",1511,13729,1511,9.08603573792191,"Adequate stock"
"Butebo District",2022,8,1285,NA,69.45,"5. 55-70%",20056,1285,1179.76470588235,0.91810482948043,"Understock",1765,6489,1765,3.67648725212465,"Understock"
"Butebo District",2022,9,1436,NA,78.8,"6. >70%",119611,1436,7035.94117647059,4.89968048500737,"Understock",1831,16347,1831,8.92790824685964,"Adequate stock"
"Butebo District",2022,10,1983,NA,74.3333333333333,"6. >70%",174653,1983,10273.7058823529,5.18089051051586,"Understock",2701,62230,2701,23.0396149574232,"Overstock"
"Butebo District",2022,11,2940,1,70.1666666666667,"6. >70%",137306,2940,8076.82352941176,2.74721888755502,"Understock",3885,55211,3885,14.2113256113256,"Adequate stock"
"Butebo District",2022,12,1810,NA,83.8,"6. >70%",127660,1810,7509.41176470588,4.14884627884303,"Understock",2276,45267,2276,19.8888400702988,"Adequate stock"
"Butebo District",2022,13,1452,NA,69.2,"5. 55-70%",220996,1452,12999.7647058824,8.95300599578674,"Adequate stock",1946,61485,1946,31.5955806783145,"Overstock"
"Butebo District",2022,14,1713,NA,67.3,"5. 55-70%",252345,1713,14843.8235294118,8.66539610590296,"Adequate stock",2135,55250,2135,25.8782201405152,"Overstock"
"Butebo District",2022,15,1264,NA,80.4333333333333,"6. >70%",213990,1264,12587.6470588235,9.95858153387938,"Adequate stock",2261,34200,2261,15.1260504201681,"Adequate stock"
"Butebo District",2022,16,1455,NA,73.925,"6. >70%",241357,1455,14197.4705882353,9.75771174449161,"Adequate stock",2217,46651,2217,21.042399639152,"Overstock"
"Butebo District",2022,17,1289,NA,58.975,"5. 55-70%",164798,1289,9694,7.52055857253685,"Understock",1778,18908,1778,10.6344206974128,"Adequate stock"
"Butebo District",2022,18,1104,NA,76.025,"6. >70%",265466,1104,15615.6470588235,14.1446078431373,"Adequate stock",1531,39566,1531,25.8432397126061,"Overstock"
"Butebo District",2022,19,1508,NA,73.3,"6. >70%",176550,1508,10385.2941176471,6.8867998127633,"Understock",2087,34675,2087,16.6147580258745,"Adequate stock"
"Butebo District",2022,20,1590,NA,73.375,"6. >70%",49901,1590,2935.35294117647,1.84613392526822,"Understock",2181,34942,2181,16.0210912425493,"Adequate stock"
"Butebo District",2022,21,1591,NA,73.7666666666667,"6. >70%",153097,1591,9005.70588235294,5.66040595999556,"Understock",2154,31100,2154,14.4382544103993,"Adequate stock"
"Butebo District",2022,22,2268,NA,67,"5. 55-70%",228524,2268,13442.5882352941,5.92706712314555,"Understock",3124,46647,3124,14.9318181818182,"Adequate stock"
"Butebo District",2022,23,2004,NA,73.9,"6. >70%",444619,2004,26154.0588235294,13.0509275566514,"Adequate stock",2790,51052,2790,18.2982078853047,"Adequate stock"
"Butebo District",2022,24,2195,NA,78.375,"6. >70%",719985,2195,42352.0588235294,19.29478761892,"Adequate stock",3196,59263,3196,18.5428660826033,"Adequate stock"
"Butebo District",2022,25,1843,NA,73.8666666666667,"6. >70%",772639,1843,45449.3529411765,24.660527911653,"Overstock",2949,183852,2949,62.3438453713123,"Overstock"
"Butebo District",2022,26,2022,NA,75.6666666666667,"6. >70%",823979,2022,48469.3529411765,23.9709955198697,"Overstock",2739,52783,2739,19.2709017889741,"Adequate stock"
"Butebo District",2022,27,1844,NA,77.84,"6. >70%",609850,1844,35873.5294117647,19.45419165497,"Adequate stock",2460,62499,2460,25.4060975609756,"Overstock"
"Butebo District",2022,28,2530,NA,72.625,"6. >70%",723084,2530,42534.3529411765,16.8119972099512,"Adequate stock",3416,52959,3416,15.5032201405152,"Adequate stock"
"Butebo District",2022,29,1989,NA,72.38,"6. >70%",661381,1989,38904.7647058823,19.5599621447372,"Adequate stock",2793,75378,2793,26.9881847475832,"Overstock"
"Butebo District",2022,30,2023,NA,67.1,"5. 55-70%",460437,2023,27084.5294117647,13.3882992643424,"Adequate stock",2911,59725,2911,20.5170044658193,"Overstock"
"Butebo District",2022,31,1697,NA,74.5,"6. >70%",550003,1697,32353.1176470588,19.0648895975597,"Adequate stock",2030,105758,2030,52.0975369458128,"Overstock"
"Butebo District",2022,32,1532,NA,74.425,"6. >70%",472983,1532,27822.5294117647,18.1609199815697,"Adequate stock",2357,26207,2357,11.1187950784896,"Adequate stock"
"Butebo District",2022,33,1331,NA,64,"5. 55-70%",356551,1331,20973.5882352941,15.7577672691917,"Adequate stock",1799,95049,1799,52.83435241801,"Overstock"
"Butebo District",2022,34,1120,NA,73.5,"6. >70%",272782,1120,16046,14.3267857142857,"Adequate stock",1651,18329,1651,11.1017565112053,"Adequate stock"
"Butebo District",2022,35,1851,NA,74.84,"6. >70%",365120,1851,21477.6470588235,11.6032669145454,"Adequate stock",2480,17981,2480,7.25040322580645,"Understock"
"Butebo District",2022,36,1775,NA,79.74,"6. >70%",275690,1775,16217.0588235294,9.13637116818559,"Adequate stock",2453,22434,2453,9.1455360782715,"Adequate stock"
"Butebo District",2022,37,1533,NA,71.25,"6. >70%",303223,1533,17836.6470588235,11.6351252829899,"Adequate stock",2350,29674,2350,12.6272340425532,"Adequate stock"
"Butebo District",2022,38,1617,NA,71.125,"6. >70%",358731,1617,21101.8235294118,13.0499836298156,"Adequate stock",2192,16467,2192,7.51231751824818,"Understock"
"Butebo District",2022,39,1644,NA,69.06,"5. 55-70%",236275,1644,13898.5294117647,8.45409331615858,"Adequate stock",2079,11677,2079,5.61664261664262,"Understock"
"Butebo District",2022,40,1603,NA,69.525,"5. 55-70%",213424,1603,12554.3529411765,7.83178598950497,"Understock",2183,7957,2183,3.64498396701787,"Understock"
"Butebo District",2022,41,1580,NA,60.1666666666667,"5. 55-70%",211871,1580,12463,7.8879746835443,"Understock",2298,6380,2298,2.7763272410792,"Understock"
"Butebo District",2022,42,1299,NA,71.18,"6. >70%",172393,1299,10140.7647058824,7.80659330706879,"Understock",1665,4666,1665,2.8024024024024,"Understock"
"Butebo District",2022,43,1228,NA,62.8,"5. 55-70%",169088,1228,9946.35294117647,8.09963594558345,"Adequate stock",1794,2718,1794,1.51505016722408,"Understock"
"Butebo District",2022,44,1150,NA,69.975,"5. 55-70%",161405,1150,9494.41176470588,8.25601023017903,"Adequate stock",1459,1934,1459,1.32556545579164,"Understock"
"Butebo District",2022,45,1232,NA,70.96,"6. >70%",81151,1232,4773.58823529412,3.87466577540107,"Understock",1476,4506,1476,3.05284552845528,"Understock"
"Butebo District",2022,46,1189,NA,63.35,"5. 55-70%",355160,1189,20891.7647058824,17.5708702320289,"Adequate stock",1566,36703,1566,23.4374201787995,"Overstock"
"Butebo District",2022,47,2116,NA,53.65,"4. 40-55%",323126,2116,19007.4117647059,8.98270877349049,"Adequate stock",3256,30153,3256,9.26074938574938,"Adequate stock"
"Butebo District",2022,48,1813,NA,64.4,"5. 55-70%",431248,1813,25367.5294117647,13.9920184289932,"Adequate stock",2560,38158,2560,14.90546875,"Adequate stock"
"Butebo District",2022,49,1304,NA,72.1,"6. >70%",394031,1304,23178.2941176471,17.7747654276435,"Adequate stock",1865,36252,1865,19.4380697050938,"Adequate stock"
"Butebo District",2022,50,893,NA,67.8,"5. 55-70%",256514,893,15089.0588235294,16.8970423555761,"Adequate stock",1310,26396,1310,20.1496183206107,"Overstock"
"Butebo District",2022,51,839,NA,66.7333333333333,"5. 55-70%",300437,839,17672.7647058824,21.0640818902054,"Overstock",1526,35381,1526,23.1854521625164,"Overstock"
"Butebo District",2022,52,931,NA,69.75,"5. 55-70%",269824,931,15872,17.0483351235231,"Adequate stock",1390,26875,1390,19.3345323741007,"Adequate stock"
"Butebo District",2023,1,985,NA,77.22,"6. >70%",251019,985,14765.8235294118,14.9906837862048,"Adequate stock",1611,22646,1611,14.0571073867163,"Adequate stock"
"Buvuma District",2022,1,731,NA,46.65,"4. 40-55%",371750,731,21867.6470588235,29.9147018588557,"Overstock",1430,20306,1430,14.2,"Adequate stock"
"Buvuma District",2022,2,394,NA,36.9,"3. 25-40%",364274,394,21427.8823529412,54.3854882054345,"Overstock",1027,21250,1027,20.6913339824732,"Overstock"
"Buvuma District",2022,3,343,NA,41.8,"4. 40-55%",405714,343,23865.5294117647,69.5788029497513,"Overstock",633,22364,633,35.3301737756714,"Overstock"
"Buvuma District",2022,4,328,NA,48.8666666666667,"4. 40-55%",319758,328,18809.2941176471,57.3454088952654,"Overstock",821,18570,821,22.6187576126675,"Overstock"
"Buvuma District",2022,5,407,NA,57.7,"5. 55-70%",316358,407,18609.2941176471,45.7230813701402,"Overstock",727,17325,727,23.8308115543329,"Overstock"
"Buvuma District",2022,6,408,NA,57,"5. 55-70%",254344,408,14961.4117647059,36.6701268742791,"Overstock",898,8570,898,9.54342984409799,"Adequate stock"
"Buvuma District",2022,7,545,NA,44.375,"4. 40-55%",280527,545,16501.5882352941,30.2781435509984,"Overstock",1206,13496,1206,11.1907131011609,"Adequate stock"
"Buvuma District",2022,8,529,1,54,"4. 40-55%",289422,529,17024.8235294118,32.1830312465251,"Overstock",1073,11206,1073,10.4436160298229,"Adequate stock"
"Buvuma District",2022,9,563,NA,51.32,"4. 40-55%",208326,563,12254.4705882353,21.766377598997,"Overstock",1056,7369,1056,6.9782196969697,"Understock"
"Buvuma District",2022,10,629,NA,43.1333333333333,"4. 40-55%",243298,629,14311.6470588235,22.7530159917703,"Overstock",1219,25160,1219,20.6398687448728,"Overstock"
"Buvuma District",2022,11,641,1,56.9,"5. 55-70%",764221,641,44954.1764705882,70.1313205469395,"Overstock",1403,27340,1403,19.4868139700641,"Adequate stock"
"Buvuma District",2022,12,693,NA,53.875,"4. 40-55%",242286,693,14252.1176470588,20.5658263305322,"Overstock",1479,35077,1479,23.7167004732928,"Overstock"
"Buvuma District",2022,13,728,NA,36.8,"3. 25-40%",202638,728,11919.8823529412,16.3734647705236,"Adequate stock",1228,27756,1228,22.6026058631922,"Overstock"
"Buvuma District",2022,14,778,NA,59.1,"5. 55-70%",148974,778,8763.17647058824,11.2637229699078,"Adequate stock",1228,30320,1228,24.6905537459283,"Overstock"
"Buvuma District",2022,15,543,NA,45.825,"4. 40-55%",185676,543,10922.1176470588,20.1143971400715,"Overstock",1115,27078,1115,24.285201793722,"Overstock"
"Buvuma District",2022,16,556,NA,60.0666666666667,"5. 55-70%",160584,556,9446.11764705882,16.9894202285231,"Adequate stock",1219,27880,1219,22.8712059064807,"Overstock"
"Buvuma District",2022,17,512,NA,57.1,"5. 55-70%",131817,512,7753.94117647059,15.1444163602941,"Adequate stock",1157,16765,1157,14.4900605012965,"Adequate stock"
"Buvuma District",2022,18,586,NA,50.5,"4. 40-55%",120986,586,7116.82352941176,12.1447500501907,"Adequate stock",1093,15623,1093,14.2936870997255,"Adequate stock"
"Buvuma District",2022,19,694,NA,NA,NA,103074,694,6063.17647058824,8.73656551957959,"Adequate stock",1019,17541,1019,17.2139352306183,"Adequate stock"
"Buvuma District",2022,20,168,NA,36.2,"3. 25-40%",26496,168,1558.58823529412,9.27731092436975,"Adequate stock",398,3075,398,7.72613065326633,"Understock"
"Buvuma District",2022,21,627,NA,48.65,"4. 40-55%",68998,627,4058.70588235294,6.47321512336992,"Understock",1291,18486,1291,14.3191324554609,"Adequate stock"
"Buvuma District",2022,22,813,NA,59.95,"5. 55-70%",511929,813,30113.4705882353,37.0399392229216,"Overstock",1042,27072,1042,25.9808061420345,"Overstock"
"Buvuma District",2022,23,950,1,52.45,"4. 40-55%",156350,950,9197.05882352941,9.68111455108359,"Adequate stock",1684,28763,1684,17.0801662707838,"Adequate stock"
"Buvuma District",2022,24,972,NA,61.9333333333333,"5. 55-70%",146086,972,8593.29411764706,8.84083756959574,"Adequate stock",1674,26476,1674,15.816009557945,"Adequate stock"
"Buvuma District",2022,25,711,NA,54.3166666666667,"4. 40-55%",121938,711,7172.82352941176,10.0883593943907,"Adequate stock",1440,32284,1440,22.4194444444444,"Overstock"
"Buvuma District",2022,26,689,NA,46.0666666666667,"4. 40-55%",114026,689,6707.41176470588,9.73499530436267,"Adequate stock",1312,21792,1312,16.609756097561,"Adequate stock"
"Buvuma District",2022,27,604,NA,53.5666666666667,"4. 40-55%",88052,604,5179.52941176471,8.57537982080249,"Adequate stock",1159,19881,1159,17.153580672994,"Adequate stock"
"Buvuma District",2022,28,643,NA,49,"4. 40-55%",71459,643,4203.47058823529,6.53727929741103,"Understock",1256,14924,1256,11.8821656050955,"Adequate stock"
"Buvuma District",2022,29,661,NA,56.9,"5. 55-70%",49719,661,2924.64705882353,4.42457951410519,"Understock",1358,12708,1358,9.35787923416789,"Adequate stock"
"Buvuma District",2022,30,307,NA,37.4,"3. 25-40%",57358,307,3374,10.9902280130293,"Adequate stock",736,17389,736,23.6263586956522,"Overstock"
"Buvuma District",2022,31,436,NA,55.7,"5. 55-70%",61259,436,3603.47058823529,8.2648407987048,"Adequate stock",883,12588,883,14.2559456398641,"Adequate stock"
"Buvuma District",2022,32,475,NA,63.325,"5. 55-70%",44742,475,2631.88235294118,5.54080495356037,"Understock",991,11431,991,11.5348133198789,"Adequate stock"
"Buvuma District",2022,33,332,NA,40.325,"4. 40-55%",33467,332,1968.64705882353,5.92965981573352,"Understock",856,17284,856,20.1915887850467,"Overstock"
"Buvuma District",2022,34,287,NA,41.32,"4. 40-55%",29498,287,1735.17647058824,6.04591104734577,"Understock",844,9880,844,11.7061611374408,"Adequate stock"
"Buvuma District",2022,35,347,NA,46.8333333333333,"4. 40-55%",120509,347,7088.76470588235,20.4287167316494,"Overstock",665,19577,665,29.4390977443609,"Overstock"
"Buvuma District",2022,36,651,NA,45.58,"4. 40-55%",109427,651,6436.88235294118,9.88768410590042,"Adequate stock",1289,15094,1289,11.7098525989139,"Adequate stock"
"Buvuma District",2022,37,309,NA,54.025,"4. 40-55%",139086,309,8181.52941176471,26.4774414620217,"Overstock",875,20210,875,23.0971428571429,"Overstock"
"Buvuma District",2022,38,396,NA,44.625,"4. 40-55%",124292,396,7311.29411764706,18.4628639334522,"Adequate stock",1068,17887,1068,16.748127340824,"Adequate stock"
"Buvuma District",2022,39,469,NA,47.3666666666667,"4. 40-55%",104818,469,6165.76470588235,13.1466198419666,"Adequate stock",1001,19298,1001,19.2787212787213,"Adequate stock"
"Buvuma District",2022,40,419,NA,45.15,"4. 40-55%",91458,419,5379.88235294118,12.8398146848238,"Adequate stock",873,13968,873,16,"Adequate stock"
"Buvuma District",2022,41,346,NA,43.1,"4. 40-55%",83564,346,4915.52941176471,14.2067324039442,"Adequate stock",812,12081,812,14.878078817734,"Adequate stock"
"Buvuma District",2022,42,391,NA,57.375,"5. 55-70%",72582,391,4269.52941176471,10.9195125620581,"Adequate stock",897,14967,897,16.685618729097,"Adequate stock"
"Buvuma District",2022,43,468,NA,46.4,"4. 40-55%",69532,468,4090.11764705882,8.73956762192056,"Adequate stock",882,13396,882,15.18820861678,"Adequate stock"
"Buvuma District",2022,44,292,NA,50.8333333333333,"4. 40-55%",37231,292,2190.05882352941,7.50020145044319,"Understock",758,10831,758,14.2889182058047,"Adequate stock"
"Buvuma District",2022,45,317,NA,54.7,"4. 40-55%",43049,317,2532.29411764706,7.98830951939135,"Understock",653,12980,653,19.8774885145482,"Adequate stock"
"Buvuma District",2022,46,184,NA,NA,NA,37344,184,2196.70588235294,11.9386189258312,"Adequate stock",272,8691,272,31.9522058823529,"Overstock"
"Buvuma District",2022,47,510,NA,39.3,"3. 25-40%",132798,510,7811.64705882353,15.316955017301,"Adequate stock",1000,24628,1000,24.628,"Overstock"
"Buvuma District",2022,48,517,NA,50.1666666666667,"4. 40-55%",130302,517,7664.82352941176,14.8255774263284,"Adequate stock",1121,31806,1121,28.3728813559322,"Overstock"
"Buvuma District",2022,49,394,NA,28.6666666666667,"3. 25-40%",100124,394,5889.64705882353,14.9483427888922,"Adequate stock",981,19302,981,19.6758409785933,"Adequate stock"
"Buvuma District",2022,50,551,NA,48.2,"4. 40-55%",100125,551,5889.70588235294,10.6891213835807,"Adequate stock",996,16737,996,16.8042168674699,"Adequate stock"
"Buvuma District",2022,51,306,NA,56.05,"5. 55-70%",66361,306,3903.58823529412,12.7568242983468,"Adequate stock",628,15199,628,24.2022292993631,"Overstock"
"Buvuma District",2022,52,276,NA,41.8666666666667,"4. 40-55%",49623,276,2919,10.5760869565217,"Adequate stock",841,11497,841,13.6706302021403,"Adequate stock"
"Buvuma District",2023,1,515,NA,44,"4. 40-55%",41162,515,2421.29411764706,4.70154197601371,"Understock",1150,10899,1150,9.47739130434783,"Adequate stock"
"Buyende District",2022,1,1118,NA,34.5,"3. 25-40%",136902,1118,8053.05882352941,7.20309375986531,"Understock",1858,42940,1858,23.1108719052745,"Overstock"
"Buyende District",2022,2,933,NA,38,"3. 25-40%",130142,933,7655.41176470588,8.20515730407919,"Adequate stock",1529,45137,1529,29.5206017004578,"Overstock"
"Buyende District",2022,3,615,NA,29.85,"3. 25-40%",136500,615,8029.41176470588,13.0559540889527,"Adequate stock",962,47650,962,49.5322245322245,"Overstock"
"Buyende District",2022,4,615,NA,44.1,"4. 40-55%",243018,615,14295.1764705882,23.2441893830703,"Overstock",1377,50025,1377,36.3289760348584,"Overstock"
"Buyende District",2022,5,779,NA,52.7333333333333,"4. 40-55%",134258,779,7897.52941176471,10.1380351884014,"Adequate stock",1286,47631,1286,37.0381026438569,"Overstock"
"Buyende District",2022,6,674,NA,42.45,"4. 40-55%",115184,674,6775.52941176471,10.0527142607785,"Adequate stock",1968,43698,1968,22.2042682926829,"Overstock"
"Buyende District",2022,7,570,NA,42.5666666666667,"4. 40-55%",69570,570,4092.35294117647,7.17956656346749,"Understock",1734,28255,1734,16.2946943483276,"Adequate stock"
"Buyende District",2022,8,1183,NA,34.88,"3. 25-40%",186302,1183,10958.9411764706,9.26368653970464,"Adequate stock",2541,49080,2541,19.3152302243211,"Adequate stock"
