"dataElement","period","orgUnit","value","reporting_rate","location_id","year","week"
"C4oUitImBPK.REPORTING_RATE","2022W14","UaR7OHycj8c",78.9,78.9,"UaR7OHycj8c","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","zJfpujxC1kD",54.5,54.5,"zJfpujxC1kD","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","j7AQsnEYmvi",69.6,69.6,"j7AQsnEYmvi","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","QYiQ2KqgCxj",72,72,"QYiQ2KqgCxj","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","uqUyTPvQKII",68.4,68.4,"uqUyTPvQKII","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","xr8EMirOASp",48.9,48.9,"xr8EMirOASp","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","It5UGwdHAPF",89.1,89.1,"It5UGwdHAPF","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","saT18HClZoz",50,50,"saT18HClZoz","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","Oyxwe3iDqpR",100,100,"Oyxwe3iDqpR","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","Hmh5JQLls1d",90,90,"Hmh5JQLls1d","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","hAoe9dhZh9V",76.6,76.6,"hAoe9dhZh9V","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","AhwgeZQYj16",100,100,"AhwgeZQYj16","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","x75Yh65MaUa",58.5,58.5,"x75Yh65MaUa","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","szlrGpmFlu9",100,100,"szlrGpmFlu9","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","tdZbtg9sZkO",45,45,"tdZbtg9sZkO","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","A4aGXEfdb8P",71.4,71.4,"A4aGXEfdb8P","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","R1x33oSVR1M",74.1,74.1,"R1x33oSVR1M","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","aXjub1BYn1y",88.2,88.2,"aXjub1BYn1y","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","Pvl4FVXO0RD",42.9,42.9,"Pvl4FVXO0RD","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","ahyi8Uq4vaj",81.8,81.8,"ahyi8Uq4vaj","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","sWoNWQZ9qrD",90,90,"sWoNWQZ9qrD","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","WcB3kLlgRTb",60,60,"WcB3kLlgRTb","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","FLygHiUd2UW",87.5,87.5,"FLygHiUd2UW","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","aXmBzv61LbM",78.4,78.4,"aXmBzv61LbM","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","kb7iUQISRlx",82.4,82.4,"kb7iUQISRlx","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","aphcy5JTnd6",87.3,87.3,"aphcy5JTnd6","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","r8WLxW9JwsS",61.7,61.7,"r8WLxW9JwsS","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","a3LMKP8z8Xj",75,75,"a3LMKP8z8Xj","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","tsugXWRXwGu",90,90,"tsugXWRXwGu","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","auLatLbcOxf",69.2,69.2,"auLatLbcOxf","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","mv4gKtY0qW8",98.3,98.3,"mv4gKtY0qW8","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","aBrjuZk0W31",58.7,58.7,"aBrjuZk0W31","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","C0RSe3EWBqU",100,100,"C0RSe3EWBqU","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","lzWuB6bCQeV",53.7,53.7,"lzWuB6bCQeV","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","Q7PaNIbyZII",54.8,54.8,"Q7PaNIbyZII","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","cSrCFjPKqcG",63,63,"cSrCFjPKqcG","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","gUaoj8Geuao",77.4,77.4,"gUaoj8Geuao","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","PJFtfCyp6Rb",57.9,57.9,"PJFtfCyp6Rb","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","z8D9ER36EKN",77.8,77.8,"z8D9ER36EKN","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","ZqJ9w7mzitv",60,60,"ZqJ9w7mzitv","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","g8M1cWRJZV6",100,100,"g8M1cWRJZV6","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","a9tQqo1rSj7",100,100,"a9tQqo1rSj7","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","WiVj4bEhX4P",78.1,78.1,"WiVj4bEhX4P","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","Ame30QOwuX6",66.7,66.7,"Ame30QOwuX6","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","mOXva2xiwQv",100,100,"mOXva2xiwQv","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","KhT80mlwJ3Y",59.2,59.2,"KhT80mlwJ3Y","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","fS71jg1WYPk",63.2,63.2,"fS71jg1WYPk","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","Ut0ysYGEipO",55.9,55.9,"Ut0ysYGEipO","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","auswb7JO9wY",61.5,61.5,"auswb7JO9wY","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","xy0M4HhjXtD",96.8,96.8,"xy0M4HhjXtD","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","a8RHFdF4DXL",100,100,"a8RHFdF4DXL","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","xAJgEKKAeRA",91.9,91.9,"xAJgEKKAeRA","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","esIUe2tQAtL",74.3,74.3,"esIUe2tQAtL","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","ykxQEnZGXkj",87.2,87.2,"ykxQEnZGXkj","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","aginheWSLef",11.1,11.1,"aginheWSLef","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","wZrfAgC3WrU",73.7,73.7,"wZrfAgC3WrU","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","KOnkIf4N6jA",100,100,"KOnkIf4N6jA","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","aJR2ZxSH7g4",62.5,62.5,"aJR2ZxSH7g4","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","TGzZPOmbgn8",61.9,61.9,"TGzZPOmbgn8","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","uCVQXAdKqL9",100,100,"uCVQXAdKqL9","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","Xjc0LDFa5gW",65.4,65.4,"Xjc0LDFa5gW","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","oNxpMjveyZt",53.3,53.3,"oNxpMjveyZt","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","eOJUW6OGpc7",100,100,"eOJUW6OGpc7","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","AS2Seq1grGE",59.3,59.3,"AS2Seq1grGE","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","S5fvUXgY54J",96.3,96.3,"S5fvUXgY54J","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","tr9XWtYsL5P",74.5,74.5,"tr9XWtYsL5P","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","iRUvO30ij3h",40,40,"iRUvO30ij3h","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","zBIpPzKYFLp",83.1,83.1,"zBIpPzKYFLp","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","wMQ25dybdgH",100,100,"wMQ25dybdgH","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","EDhGji3EteB",88.2,88.2,"EDhGji3EteB","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","tM3DsJxMaMX",65.4,65.4,"tM3DsJxMaMX","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","kJCEJnXLgnh",81.5,81.5,"kJCEJnXLgnh","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","zNgVoDVPYgD",100,100,"zNgVoDVPYgD","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","L5WBetpBpY3",55.2,55.2,"L5WBetpBpY3","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","iqsaGItA68C",63.2,63.2,"iqsaGItA68C","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","bIONCoCnt3Q",56.3,56.3,"bIONCoCnt3Q","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","orgY0d5MJa9",50,50,"orgY0d5MJa9","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","aIahLLmtvgT",46.5,46.5,"aIahLLmtvgT","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","e8m9ZYMRoeR",100,100,"e8m9ZYMRoeR","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","gCN6sU5BjlR",71.8,71.8,"gCN6sU5BjlR","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","A9kRCvmn6Co",73.7,73.7,"A9kRCvmn6Co","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","tugqr4dY6wq",64.5,64.5,"tugqr4dY6wq","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","aa8xVDzSpte",84.5,84.5,"aa8xVDzSpte","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","aqpd0Y9eXZ2",73.8,73.8,"aqpd0Y9eXZ2","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","iQTVPmAJPkr",48.4,48.4,"iQTVPmAJPkr","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","oyygQ2STBST",52.9,52.9,"oyygQ2STBST","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","yuo5ielNL7W",100,100,"yuo5ielNL7W","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","aSbgVKaeCP0",63.3,63.3,"aSbgVKaeCP0","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","B0G9cqixld8",67.9,67.9,"B0G9cqixld8","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","W7kX446X8Jn",57.8,57.8,"W7kX446X8Jn","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","p7EEgDEX3jT",85.7,85.7,"p7EEgDEX3jT","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","O9MoQcpZ4uA",80.4,80.4,"O9MoQcpZ4uA","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","ZuQHWOaFQVM",100,100,"ZuQHWOaFQVM","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","Y4LV8xqkv6J",100,100,"Y4LV8xqkv6J","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","JyZJhGXKeEq",84.1,84.1,"JyZJhGXKeEq","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","F3ccON3OCsL",100,100,"F3ccON3OCsL","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","aj4hsYK3dVm",23.1,23.1,"aj4hsYK3dVm","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W14","P8iz90eiIrW",97.8,97.8,"P8iz90eiIrW","2022","14"
"C4oUitImBPK.REPORTING_RATE","2022W15","a9tQqo1rSj7",100,100,"a9tQqo1rSj7","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","WiVj4bEhX4P",84.4,84.4,"WiVj4bEhX4P","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","aXmBzv61LbM",73.6,73.6,"aXmBzv61LbM","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","KhT80mlwJ3Y",61.8,61.8,"KhT80mlwJ3Y","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","oyygQ2STBST",54.3,54.3,"oyygQ2STBST","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","C0RSe3EWBqU",96.9,96.9,"C0RSe3EWBqU","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","eOJUW6OGpc7",100,100,"eOJUW6OGpc7","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","iTfbtn6JUsN",75.8,75.8,"iTfbtn6JUsN","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","F3ccON3OCsL",100,100,"F3ccON3OCsL","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","szlrGpmFlu9",100,100,"szlrGpmFlu9","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","auswb7JO9wY",88.5,88.5,"auswb7JO9wY","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","oNxpMjveyZt",62.2,62.2,"oNxpMjveyZt","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","aBrjuZk0W31",58.7,58.7,"aBrjuZk0W31","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","R1x33oSVR1M",63,63,"R1x33oSVR1M","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","aginheWSLef",81.5,81.5,"aginheWSLef","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","tsugXWRXwGu",100,100,"tsugXWRXwGu","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","aJR2ZxSH7g4",42.5,42.5,"aJR2ZxSH7g4","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","mv4gKtY0qW8",96.6,96.6,"mv4gKtY0qW8","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","r8WLxW9JwsS",53.2,53.2,"r8WLxW9JwsS","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","wZrfAgC3WrU",78.9,78.9,"wZrfAgC3WrU","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","mOXva2xiwQv",83.3,83.3,"mOXva2xiwQv","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","Ut0ysYGEipO",44.1,44.1,"Ut0ysYGEipO","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","Oyxwe3iDqpR",82.4,82.4,"Oyxwe3iDqpR","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","a3LMKP8z8Xj",75,75,"a3LMKP8z8Xj","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","PJFtfCyp6Rb",78.9,78.9,"PJFtfCyp6Rb","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","orgY0d5MJa9",52.6,52.6,"orgY0d5MJa9","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","JyZJhGXKeEq",77.3,77.3,"JyZJhGXKeEq","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","aj4hsYK3dVm",46.2,46.2,"aj4hsYK3dVm","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","lzWuB6bCQeV",50,50,"lzWuB6bCQeV","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","cSrCFjPKqcG",55.6,55.6,"cSrCFjPKqcG","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","aphcy5JTnd6",80,80,"aphcy5JTnd6","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","zNgVoDVPYgD",100,100,"zNgVoDVPYgD","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","g8M1cWRJZV6",100,100,"g8M1cWRJZV6","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","x75Yh65MaUa",55.4,55.4,"x75Yh65MaUa","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","tdZbtg9sZkO",35,35,"tdZbtg9sZkO","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","a0DfYpC2Rwl",98.4,98.4,"a0DfYpC2Rwl","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","iRUvO30ij3h",44,44,"iRUvO30ij3h","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","saT18HClZoz",46.4,46.4,"saT18HClZoz","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","It5UGwdHAPF",87,87,"It5UGwdHAPF","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","FDPqRvcW3NN",100,100,"FDPqRvcW3NN","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","aa8xVDzSpte",73.6,73.6,"aa8xVDzSpte","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","W7kX446X8Jn",53.3,53.3,"W7kX446X8Jn","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","j7AQsnEYmvi",89.1,89.1,"j7AQsnEYmvi","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","KJkbK1YhjFb",50,50,"KJkbK1YhjFb","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","xr8EMirOASp",63.8,63.8,"xr8EMirOASp","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","Ame30QOwuX6",70.4,70.4,"Ame30QOwuX6","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","ALFFOStwtqW",92.7,92.7,"ALFFOStwtqW","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","Pvl4FVXO0RD",40,40,"Pvl4FVXO0RD","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","z8D9ER36EKN",88.9,88.9,"z8D9ER36EKN","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","FLygHiUd2UW",87.5,87.5,"FLygHiUd2UW","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","A4aGXEfdb8P",76.2,76.2,"A4aGXEfdb8P","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","fsP0Wxie1UW",100,100,"fsP0Wxie1UW","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","TGzZPOmbgn8",76.2,76.2,"TGzZPOmbgn8","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","AIonX4LaJeU",76.7,76.7,"AIonX4LaJeU","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","Hmh5JQLls1d",100,100,"Hmh5JQLls1d","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","Lj8t70RYnEt",100,100,"Lj8t70RYnEt","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","kb7iUQISRlx",88.2,88.2,"kb7iUQISRlx","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","NREoMszwQZW",100,100,"NREoMszwQZW","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","W0kQBddyGyh",61.3,61.3,"W0kQBddyGyh","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","aZLZPPjqft0",100,100,"aZLZPPjqft0","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","xAJgEKKAeRA",81.1,81.1,"xAJgEKKAeRA","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","h1O9AvNR4jS",77.8,77.8,"h1O9AvNR4jS","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","zJfpujxC1kD",100,100,"zJfpujxC1kD","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","ykxQEnZGXkj",76.9,76.9,"ykxQEnZGXkj","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","esIUe2tQAtL",65.7,65.7,"esIUe2tQAtL","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","Gwk4wkLz7EW",100,100,"Gwk4wkLz7EW","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","fS71jg1WYPk",68.4,68.4,"fS71jg1WYPk","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","aPRNSGUR3vk",60.4,60.4,"aPRNSGUR3vk","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","a8RHFdF4DXL",69.2,69.2,"a8RHFdF4DXL","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","wRApaxY2zJf",51.1,51.1,"wRApaxY2zJf","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","VuHCApXcMTm",69.2,69.2,"VuHCApXcMTm","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","YMMexeHFUay",76.9,76.9,"YMMexeHFUay","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","srmGjHrpVE5",66.7,66.7,"srmGjHrpVE5","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","hAoe9dhZh9V",76.6,76.6,"hAoe9dhZh9V","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","AhwgeZQYj16",100,100,"AhwgeZQYj16","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","uqUyTPvQKII",63.2,63.2,"uqUyTPvQKII","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","tugqr4dY6wq",66.7,66.7,"tugqr4dY6wq","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","Lnewt3iIJaK",79.4,79.4,"Lnewt3iIJaK","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","B0G9cqixld8",53.6,53.6,"B0G9cqixld8","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","lQj3yMM1lI7",38.1,38.1,"lQj3yMM1lI7","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","QoRZB7xc3j9",68.8,68.8,"QoRZB7xc3j9","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","aIahLLmtvgT",37.3,37.3,"aIahLLmtvgT","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","qKmESX5Owwr",81.8,81.8,"qKmESX5Owwr","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","pnTVIF5v27r",85,85,"pnTVIF5v27r","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","hn1AlYtF1Pu",93,93,"hn1AlYtF1Pu","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","Y4LV8xqkv6J",84.4,84.4,"Y4LV8xqkv6J","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","sWoNWQZ9qrD",90,90,"sWoNWQZ9qrD","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","JIZDvNlIhXS",91.7,91.7,"JIZDvNlIhXS","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","WcB3kLlgRTb",80,80,"WcB3kLlgRTb","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","zBIpPzKYFLp",89.8,89.8,"zBIpPzKYFLp","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","ahyi8Uq4vaj",69.7,69.7,"ahyi8Uq4vaj","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","iQTVPmAJPkr",48.4,48.4,"iQTVPmAJPkr","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","TM6ccNxawqy",80.8,80.8,"TM6ccNxawqy","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","EDhGji3EteB",82.4,82.4,"EDhGji3EteB","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","wJ2a6YKDFZW",84.8,84.8,"wJ2a6YKDFZW","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","bLoH4VbxCGI",94.7,94.7,"bLoH4VbxCGI","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","ullSvMrkHdi",100,100,"ullSvMrkHdi","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","MtpE3CH6vq3",64,64,"MtpE3CH6vq3","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","wMQ25dybdgH",100,100,"wMQ25dybdgH","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","WyR8Eetj7Uw",66.7,66.7,"WyR8Eetj7Uw","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","ztIyIYAzFKp",100,100,"ztIyIYAzFKp","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","aXjub1BYn1y",100,100,"aXjub1BYn1y","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","e8m9ZYMRoeR",94.7,94.7,"e8m9ZYMRoeR","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","aPhSZRinfbg",87.2,87.2,"aPhSZRinfbg","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","bIONCoCnt3Q",62.5,62.5,"bIONCoCnt3Q","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","GLHh0BXys9w",61.7,61.7,"GLHh0BXys9w","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","m77oR1YJESj",71.9,71.9,"m77oR1YJESj","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","JrHILmtK0OU",100,100,"JrHILmtK0OU","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","AS2Seq1grGE",46.7,46.7,"AS2Seq1grGE","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","gCN6sU5BjlR",100,100,"gCN6sU5BjlR","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","QYiQ2KqgCxj",66,66,"QYiQ2KqgCxj","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","xy0M4HhjXtD",96.8,96.8,"xy0M4HhjXtD","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","aqpd0Y9eXZ2",64.3,64.3,"aqpd0Y9eXZ2","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","A9kRCvmn6Co",84.2,84.2,"A9kRCvmn6Co","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","yuo5ielNL7W",96.2,96.2,"yuo5ielNL7W","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","P8iz90eiIrW",100,100,"P8iz90eiIrW","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","lkuO79O6mRx",91.2,91.2,"lkuO79O6mRx","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","UaR7OHycj8c",87.3,87.3,"UaR7OHycj8c","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","auLatLbcOxf",84.6,84.6,"auLatLbcOxf","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","p7EEgDEX3jT",85.7,85.7,"p7EEgDEX3jT","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","aPZzL4CyBTg",90.9,90.9,"aPZzL4CyBTg","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","iqsaGItA68C",63.2,63.2,"iqsaGItA68C","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","qf9xWZu7Dq8",59.3,59.3,"qf9xWZu7Dq8","2022","15"
"C4oUitImBPK.REPORTING_RATE","2022W15","uCVQXAdKqL9",100,100,"uCVQXAdKqL9","2022","15"
