"district","year","week","total_tx_stock","total_cases","tx_available","tx_stock_weeks","tx_stockout"
"Katakwi District",2022,34,514534,1938,30266.7058823529,15.6174952953318,"Adequate stock"
"Katakwi District",2022,35,543934,1253,31996.1176470588,25.5356086568706,"Overstock"
"Katakwi District",2022,36,1265812,1455,74459.5294117647,51.1749343036184,"Overstock"
"Katakwi District",2022,37,1054006,3645,62000.3529411765,17.0096990236424,"Adequate stock"
"Katakwi District",2022,38,978167,3966,57539.2352941177,14.508127910771,"Adequate stock"
"Katakwi District",2022,39,659652,3039,38803.0588235294,12.7683642064921,"Adequate stock"
"Katakwi District",2022,40,604440,2698,35555.2941176471,13.1783892207736,"Adequate stock"
"Katakwi District",2022,41,516001,2855,30353,10.631523642732,"Adequate stock"
"Katakwi District",2022,42,682302,2279,40135.4117647059,17.6109748857858,"Adequate stock"
"Katakwi District",2022,43,464588,1621,27328.7058823529,16.8591646405632,"Adequate stock"
"Katakwi District",2022,44,390662,1566,22980.1176470588,14.6744046277515,"Adequate stock"
"Katakwi District",2022,45,308496,1129,18146.8235294118,16.0733600791955,"Adequate stock"
"Katakwi District",2022,46,56258,514,3309.29411764706,6.4383154039826,"Understock"
"Katakwi District",2022,47,226731,932,13337.1176470588,14.3102120676597,"Adequate stock"
"Katakwi District",2022,48,633177,1012,37245.7058823529,36.8040571960009,"Overstock"
"Katakwi District",2022,49,740964,1502,43586.1176470588,29.0187201378554,"Overstock"
"Katakwi District",2022,50,677673,1797,39863.1176470588,22.1831483845625,"Overstock"
"Katakwi District",2022,51,579785,1071,34105,31.844070961718,"Overstock"
"Katakwi District",2022,52,602635,1342,35449.1176470588,26.4151398264224,"Overstock"
"Kayunga District",2022,1,1110724,1227,65336.7058823529,53.2491490483724,"Overstock"
"Kayunga District",2022,2,751632,869,44213.6470588235,50.8787653151019,"Overstock"
"Kayunga District",2022,3,938468,915,55204,60.3322404371585,"Overstock"
"Kayunga District",2022,4,434899,1006,25582.2941176471,25.4297158227108,"Overstock"
"Kayunga District",2022,5,933001,1329,54882.4117647059,41.2960208914265,"Overstock"
"Kayunga District",2022,6,1675421,1589,98554.1764705882,62.0227668159775,"Overstock"
"Kayunga District",2022,7,780017,1213,45883.3529411765,37.8263420784637,"Overstock"
"Kayunga District",2022,8,1034552,1404,60856,43.3447293447293,"Overstock"
"Kayunga District",2022,9,1704498,1515,100264.588235294,66.1812463599301,"Overstock"
"Kayunga District",2022,10,480125,1339,28242.6470588235,21.0923428370601,"Overstock"
"Kayunga District",2022,11,477458,1326,28085.7647058824,21.1808180285689,"Overstock"
"Kayunga District",2022,12,482609,1377,28388.7647058824,20.6163868597548,"Overstock"
"Kayunga District",2022,13,340030,1208,20001.7647058824,16.5577522399688,"Adequate stock"
"Kayunga District",2022,14,432027,1234,25413.3529411765,20.5942892554104,"Overstock"
"Kayunga District",2022,15,551019,1104,32412.8823529412,29.3594948849105,"Overstock"
"Kayunga District",2022,16,510930,1003,30054.7058823529,29.9648114480089,"Overstock"
"Kayunga District",2022,17,512371,982,30139.4705882353,30.6919252426021,"Overstock"
"Kayunga District",2022,18,479504,1512,28206.1176470588,18.6548397136632,"Adequate stock"
"Kayunga District",2022,19,356918,1323,20995.1764705882,15.8693699702103,"Adequate stock"
"Kayunga District",2022,20,271390,1179,15964.1176470588,13.5403881654443,"Adequate stock"
"Kayunga District",2022,21,333390,1676,19611.1764705882,11.7011792783939,"Adequate stock"
"Kayunga District",2022,22,359826,1602,21166.2352941176,13.2123815818462,"Adequate stock"
"Kayunga District",2022,23,461096,2156,27123.2941176471,12.5803776055877,"Adequate stock"
"Kayunga District",2022,24,475316,2579,27959.7647058824,10.8413201651347,"Adequate stock"
"Kayunga District",2022,25,288244,2356,16955.5294117647,7.19674423249775,"Understock"
"Kayunga District",2022,26,207160,1736,12185.8823529412,7.01951748441312,"Understock"
"Kayunga District",2022,27,209735,1648,12337.3529411765,7.48625785265563,"Understock"
"Kayunga District",2022,28,237835,1604,13990.2941176471,8.72212850227373,"Adequate stock"
"Kayunga District",2022,29,156698,1896,9217.52941176471,4.86156614544552,"Understock"
"Kayunga District",2022,30,308302,1581,18135.4117647059,11.4708486810284,"Adequate stock"
"Kayunga District",2022,31,220415,1286,12965.5882352941,10.0821059372427,"Adequate stock"
"Kayunga District",2022,32,223843,1367,13167.2352941176,9.63221309006412,"Adequate stock"
"Kayunga District",2022,33,215767,1209,12692.1764705882,10.4980781394444,"Adequate stock"
"Kayunga District",2022,34,257852,1289,15167.7647058824,11.7670789029343,"Adequate stock"
"Kayunga District",2022,35,311070,1151,18298.2352941176,15.8976848776,"Adequate stock"
"Kayunga District",2022,36,258426,1490,15201.5294117647,10.202368732728,"Adequate stock"
"Kayunga District",2022,37,250079,1326,14710.5294117647,11.093913583533,"Adequate stock"
"Kayunga District",2022,38,192789,1477,11340.5294117647,7.67808355569716,"Understock"
"Kayunga District",2022,39,137240,1517,8072.94117647059,5.32164876497732,"Understock"
"Kayunga District",2022,40,203403,1667,11964.8823529412,7.17749391298211,"Understock"
"Kayunga District",2022,41,199544,1778,11737.8823529412,6.60173360682856,"Understock"
"Kayunga District",2022,42,169902,1616,9994.23529411765,6.18455154338963,"Understock"
"Kayunga District",2022,43,73285,1693,4310.88235294118,2.54629790486779,"Understock"
"Kayunga District",2022,44,111009,1401,6529.94117647059,4.66091447285552,"Understock"
"Kayunga District",2022,45,117793,1406,6929,4.92816500711238,"Understock"
"Kayunga District",2022,46,96081,748,5651.82352941176,7.55591380937402,"Understock"
"Kayunga District",2022,47,208279,1051,12251.7058823529,11.6571892315442,"Adequate stock"
"Kayunga District",2022,48,346677,1611,20392.7647058824,12.6584510899332,"Adequate stock"
"Kayunga District",2022,49,253389,1321,14905.2352941176,11.283296967538,"Adequate stock"
"Kayunga District",2022,50,267387,1480,15728.6470588235,10.6274642289348,"Adequate stock"
"Kayunga District",2022,51,202272,1036,11898.3529411765,11.4848966613672,"Adequate stock"
"Kayunga District",2022,52,148766,936,8750.94117647059,9.34929612870789,"Adequate stock"
"Kazo District",2022,1,824961,2439,48527.1176470588,19.8963171984661,"Adequate stock"
"Kazo District",2022,2,635764,1946,37397.8823529412,19.2178223807509,"Adequate stock"
"Kazo District",2022,3,638833,1358,37578.4117647059,27.6718790609027,"Overstock"
"Kazo District",2022,4,673100,1979,39594.1176470588,20.0071337276699,"Overstock"
"Kazo District",2022,5,596613,1780,35094.8823529412,19.7162260409782,"Adequate stock"
"Kazo District",2022,6,1006609,1655,59212.2941176471,35.7778212191221,"Overstock"
"Kazo District",2022,7,449262,1213,26427.1764705882,21.7866252849037,"Overstock"
"Kazo District",2022,8,551523,1589,32442.5294117647,20.4169473956984,"Overstock"
"Kazo District",2022,9,477220,1327,28071.7647058824,21.1543064852165,"Overstock"
"Kazo District",2022,10,345339,915,20314.0588235294,22.2011571841851,"Overstock"
"Kazo District",2022,11,491254,745,28897.2941176471,38.7883142518752,"Overstock"
"Kazo District",2022,12,585695,558,34452.6470588235,61.7430950874974,"Overstock"
"Kazo District",2022,13,1176737,894,69219.8235294118,77.427095670483,"Overstock"
"Kazo District",2022,14,516167,602,30362.7647058824,50.4364862223959,"Overstock"
"Kazo District",2022,15,557533,552,32796.0588235294,59.4131500426257,"Overstock"
"Kazo District",2022,16,760803,719,44753.1176470588,62.2435572281764,"Overstock"
"Kazo District",2022,17,791595,791,46564.4117647059,58.8677771993753,"Overstock"
"Kazo District",2022,18,840080,859,49416.4705882353,57.5279052249538,"Overstock"
"Kazo District",2022,19,798954,1072,46997.2941176471,43.8407594381036,"Overstock"
"Kazo District",2022,20,351520,678,20677.6470588235,30.4980045115391,"Overstock"
"Kazo District",2022,21,552296,749,32488,43.3751668891856,"Overstock"
"Kazo District",2022,22,399573,834,23504.2941176471,28.1826068556919,"Overstock"
"Kazo District",2022,23,620481,1117,36498.8823529412,32.6758123123914,"Overstock"
"Kazo District",2022,24,1211351,953,71255.9411764706,74.7701376458243,"Overstock"
"Kazo District",2022,25,1144605,795,67329.7058823529,84.6914539400666,"Overstock"
"Kazo District",2022,26,1646486,1468,96852.1176470588,65.9755569802853,"Overstock"
"Kazo District",2022,27,733994,994,43176.1176470588,43.4367380755119,"Overstock"
"Kazo District",2022,28,680808,1477,40047.5294117647,27.1141025130431,"Overstock"
"Kazo District",2022,29,1551896,1672,91288,54.5980861244019,"Overstock"
"Kazo District",2022,30,1522984,1180,89587.2941176471,75.9214356929212,"Overstock"
"Kazo District",2022,31,1377846,841,81049.7647058823,96.3730852626425,"Overstock"
"Kazo District",2022,32,1024863,586,60286.0588235294,102.877233487252,"Overstock"
"Kazo District",2022,33,1309438,732,77025.7647058823,105.226454516233,"Overstock"
"Kazo District",2022,34,1386289,500,81546.4117647059,163.092823529412,"Overstock"
"Kazo District",2022,35,642876,463,37816.2352941177,81.6765341125651,"Overstock"
"Kazo District",2022,36,1884101,535,110829.470588235,207.157888949973,"Overstock"
"Kazo District",2022,37,2738050,716,161061.764705882,224.946598751232,"Overstock"
"Kazo District",2022,38,2751223,1009,161836.647058824,160.393109077129,"Overstock"
"Kazo District",2022,39,1355263,1257,79721.3529411765,63.4219196031635,"Overstock"
"Kazo District",2022,40,768835,1208,45225.5882352941,37.4384008570316,"Overstock"
"Kazo District",2022,41,710230,1096,41778.2352941177,38.1188278231,"Overstock"
"Kazo District",2022,42,683128,1099,40184,36.5641492265696,"Overstock"
"Kazo District",2022,43,612534,1586,36031.4117647059,22.718418514947,"Overstock"
"Kazo District",2022,44,640378,1554,37669.2941176471,24.2402150049209,"Overstock"
"Kazo District",2022,45,488721,1479,28748.2941176471,19.4376566042238,"Adequate stock"
"Kazo District",2022,46,470636,1311,27684.4705882353,21.1170637591421,"Overstock"
"Kazo District",2022,47,482877,975,28404.5294117647,29.132850678733,"Overstock"
"Kazo District",2022,48,510708,1845,30041.6470588235,16.2827355332377,"Adequate stock"
"Kazo District",2022,49,691458,1777,40674,22.8891389983118,"Overstock"
"Kazo District",2022,50,532392,1465,31317.1764705882,21.3769122666131,"Overstock"
"Kazo District",2022,51,433678,1321,25510.4705882353,19.3114841697466,"Adequate stock"
"Kazo District",2022,52,545396,893,32082.1176470588,35.9262235689349,"Overstock"
"Kibaale District",2022,1,209826,210,12342.7058823529,58.7747899159664,"Overstock"
"Kibaale District",2022,2,186994,114,10999.6470588235,96.4881320949432,"Overstock"
"Kibaale District",2022,3,204944,122,12055.5294117647,98.8158148505304,"Overstock"
"Kibaale District",2022,4,262032,233,15413.6470588235,66.1529916687705,"Overstock"
"Kibaale District",2022,5,314224,233,18483.7647058824,79.3294622570058,"Overstock"
"Kibaale District",2022,6,321322,184,18901.2941176471,102.72442455243,"Overstock"
"Kibaale District",2022,7,368165,250,21656.7647058824,86.6270588235294,"Overstock"
"Kibaale District",2022,8,359553,189,21150.1764705882,111.905695611578,"Overstock"
"Kibaale District",2022,9,403723,213,23748.4117647059,111.494890914112,"Overstock"
"Kibaale District",2022,10,353557,260,20797.4705882353,79.9902714932127,"Overstock"
"Kibaale District",2022,11,430315,233,25312.6470588235,108.637970209543,"Overstock"
"Kibaale District",2022,12,290083,229,17063.7058823529,74.5139994862574,"Overstock"
"Kibaale District",2022,13,255056,165,15003.2941176471,90.929055258467,"Overstock"
"Kibaale District",2022,14,254342,144,14961.2941176471,103.897875816993,"Overstock"
"Kibaale District",2022,15,157109,125,9241.70588235294,73.9336470588235,"Overstock"
"Kibaale District",2022,16,429903,253,25288.4117647059,99.9541966984422,"Overstock"
"Kibaale District",2022,17,326848,325,19226.3529411765,59.1580090497738,"Overstock"
"Kibaale District",2022,18,480619,458,28271.7058823529,61.7286154636527,"Overstock"
"Kibaale District",2022,19,253419,262,14907,56.8969465648855,"Overstock"
"Kibaale District",2022,20,233017,324,13706.8823529412,42.3051924473493,"Overstock"
"Kibaale District",2022,21,199435,298,11731.4705882353,39.3673509672325,"Overstock"
"Kibaale District",2022,22,415429,671,24437,36.4187779433681,"Overstock"
"Kibaale District",2022,23,344497,995,20264.5294117647,20.366361217854,"Overstock"
"Kibaale District",2022,24,578482,743,34028.3529411765,45.7985907687436,"Overstock"
"Kibaale District",2022,25,415769,683,24457,35.8081991215227,"Overstock"
"Kibaale District",2022,26,475351,523,27961.8235294118,53.4642897311888,"Overstock"
"Kibaale District",2022,27,531094,450,31240.8235294118,69.4240522875817,"Overstock"
"Kibaale District",2022,28,465283,479,27369.5882352941,57.1390151049982,"Overstock"
"Kibaale District",2022,29,365354,543,21491.4117647059,39.5790271909869,"Overstock"
"Kibaale District",2022,30,461633,476,27154.8823529412,57.0480721700445,"Overstock"
"Kibaale District",2022,31,377395,377,22199.7058823529,58.8851614916524,"Overstock"
"Kibaale District",2022,32,674480,553,39675.2941176471,71.7455589830869,"Overstock"
"Kibaale District",2022,33,641374,398,37727.8823529412,94.793674253621,"Overstock"
"Kibaale District",2022,34,408801,633,24047.1176470588,37.9891274045163,"Overstock"
"Kibaale District",2022,35,382160,454,22480,49.5154185022026,"Overstock"
"Kibaale District",2022,36,291723,457,17160.1764705882,37.5496202857511,"Overstock"
"Kibaale District",2022,37,336428,588,19789.8823529412,33.656262505002,"Overstock"
"Kibaale District",2022,38,316031,792,18590.0588235294,23.4722964943553,"Overstock"
"Kibaale District",2022,39,412328,726,24254.5882352941,33.4085237400745,"Overstock"
"Kibaale District",2022,40,406284,891,23899.0588235294,26.8227371756784,"Overstock"
"Kibaale District",2022,41,357049,814,21002.8823529412,25.802066772655,"Overstock"
"Kibaale District",2022,42,284994,965,16764.3529411765,17.3723864675404,"Adequate stock"
"Kibaale District",2022,43,313644,937,18449.6470588235,19.6901249293741,"Adequate stock"
"Kibaale District",2022,44,248958,902,14644.5882352941,16.2356854049824,"Adequate stock"
"Kibaale District",2022,45,283803,809,16694.2941176471,20.6357158438159,"Overstock"
"Kibaale District",2022,46,214219,727,12601.1176470588,17.3330366534509,"Adequate stock"
"Kibaale District",2022,47,161168,941,9480.47058823529,10.0748890416953,"Adequate stock"
"Kibaale District",2022,48,219454,963,12909.0588235294,13.4050455072995,"Adequate stock"
"Kibaale District",2022,49,206647,806,12155.7058823529,15.0815209458473,"Adequate stock"
"Kibaale District",2022,50,199656,702,11744.4705882353,16.7300150829563,"Adequate stock"
"Kibaale District",2022,51,118966,483,6998,14.4886128364389,"Adequate stock"
"Kibaale District",2022,52,232619,536,13683.4705882353,25.5288630377524,"Overstock"
"Kiboga District",2022,1,141022,809,8295.41176470588,10.2539082382026,"Adequate stock"
"Kiboga District",2022,2,412245,713,24249.7058823529,34.0108076891346,"Overstock"
"Kiboga District",2022,3,390022,652,22942.4705882353,35.1878383255143,"Overstock"
"Kiboga District",2022,4,424231,568,24954.7647058824,43.9344449047225,"Overstock"
"Kiboga District",2022,5,503658,609,29626.9411764706,48.6485076789336,"Overstock"
"Kiboga District",2022,6,770707,1009,45335.7058823529,44.9313239666531,"Overstock"
"Kiboga District",2022,7,720563,897,42386.0588235294,47.2531313528756,"Overstock"
"Kiboga District",2022,8,723818,1203,42577.5294117647,35.3927925284827,"Overstock"
"Kiboga District",2022,9,546724,943,32160.2352941176,34.1041731644938,"Overstock"
"Kiboga District",2022,10,651401,948,38317.7058823529,40.4195209729461,"Overstock"
"Kiboga District",2022,11,402347,868,23667.4705882353,27.2666711846029,"Overstock"
"Kiboga District",2022,12,481145,622,28302.6470588235,45.5026480045394,"Overstock"
"Kiboga District",2022,13,554290,604,32605.2941176471,53.982275029217,"Overstock"
"Kiboga District",2022,14,273199,404,16070.5294117647,39.7785381479324,"Overstock"
"Kiboga District",2022,15,405290,566,23840.5882352941,42.1211806277281,"Overstock"
"Kiboga District",2022,16,1056549,941,62149.9411764706,66.0466962555479,"Overstock"
"Kiboga District",2022,17,1094392,951,64376,67.6929547844374,"Overstock"
"Kiboga District",2022,18,1047574,1594,61622,38.6587202007528,"Overstock"
"Kiboga District",2022,19,858199,1726,50482.2941176471,29.2481425942335,"Overstock"
"Kiboga District",2022,20,351861,931,20697.7058823529,22.2316926770708,"Overstock"
