"district","year","week","total_rdt_stock","total_suspected","rdt_stock_weeks","rdt_stockout"
"Namayingo District",2022,34,70159,2689,26.0911119375232,"Overstock"
"Namayingo District",2022,35,111328,2708,41.1107828655835,"Overstock"
"Namayingo District",2022,36,103765,2247,46.1793502447708,"Overstock"
"Namayingo District",2022,37,104938,2898,36.2104899930987,"Overstock"
"Namayingo District",2022,38,89361,3179,28.1097829506134,"Overstock"
"Namayingo District",2022,39,85160,3411,24.9662855467605,"Overstock"
"Namayingo District",2022,40,92777,3012,30.8024568393094,"Overstock"
"Namayingo District",2022,41,88144,2854,30.8843728100911,"Overstock"
"Namayingo District",2022,42,116908,2468,47.3695299837925,"Overstock"
"Namayingo District",2022,43,110385,2359,46.7931326833404,"Overstock"
"Namayingo District",2022,44,102374,2354,43.4893797790994,"Overstock"
"Namayingo District",2022,45,90256,2566,35.1738113795791,"Overstock"
"Namayingo District",2022,46,69698,1376,50.6526162790698,"Overstock"
"Namayingo District",2022,47,96486,4592,21.0117595818815,"Overstock"
"Namayingo District",2022,48,127895,4528,28.2453621908127,"Overstock"
"Namayingo District",2022,49,136627,4237,32.2461647392023,"Overstock"
"Namayingo District",2022,50,100292,3754,26.7160362280234,"Overstock"
"Namayingo District",2022,51,122560,3617,33.8844346143213,"Overstock"
"Namayingo District",2022,52,122263,3271,37.3778660959951,"Overstock"
"Namisindwa District",2022,1,81320,1036,78.4942084942085,"Overstock"
"Namisindwa District",2022,2,23094,907,25.4619625137817,"Overstock"
"Namisindwa District",2022,3,29817,1352,22.0539940828402,"Overstock"
"Namisindwa District",2022,4,22844,1822,12.5378704720088,"Adequate stock"
"Namisindwa District",2022,5,25975,1065,24.3896713615023,"Overstock"
"Namisindwa District",2022,6,25903,816,31.7438725490196,"Overstock"
"Namisindwa District",2022,7,5923,985,6.01319796954315,"Understock"
"Namisindwa District",2022,8,147452,1109,132.959422903517,"Overstock"
"Namisindwa District",2022,9,49547,1560,31.7608974358974,"Overstock"
"Namisindwa District",2022,10,49349,2169,22.751959428308,"Overstock"
"Namisindwa District",2022,11,37664,1563,24.0972488803583,"Overstock"
"Namisindwa District",2022,12,39336,1885,20.8679045092838,"Overstock"
"Namisindwa District",2022,13,19763,746,26.4919571045576,"Overstock"
"Namisindwa District",2022,14,16357,827,19.7787182587666,"Adequate stock"
"Namisindwa District",2022,15,28177,999,28.2052052052052,"Overstock"
"Namisindwa District",2022,16,26378,1367,19.2962692026335,"Adequate stock"
"Namisindwa District",2022,17,25542,1276,20.0172413793103,"Overstock"
"Namisindwa District",2022,18,28255,844,33.4774881516588,"Overstock"
"Namisindwa District",2022,19,12538,1619,7.74428659666461,"Understock"
"Namisindwa District",2022,20,2825,398,7.09798994974874,"Understock"
"Namisindwa District",2022,21,1113,973,1.14388489208633,"Understock"
"Namisindwa District",2022,22,4470,830,5.3855421686747,"Understock"
"Namisindwa District",2022,23,6798,1117,6.08594449418084,"Understock"
"Namisindwa District",2022,24,7640,1082,7.06099815157116,"Understock"
"Namisindwa District",2022,25,25810,1355,19.0479704797048,"Adequate stock"
"Namisindwa District",2022,26,21072,1572,13.4045801526718,"Adequate stock"
"Namisindwa District",2022,27,14428,1790,8.06033519553073,"Adequate stock"
"Namisindwa District",2022,28,15125,1818,8.31958195819582,"Adequate stock"
"Namisindwa District",2022,29,13336,1967,6.77986781901373,"Understock"
"Namisindwa District",2022,30,9311,1701,5.47383891828336,"Understock"
"Namisindwa District",2022,31,24341,1266,19.2266982622433,"Adequate stock"
"Namisindwa District",2022,32,3690,1289,2.86268425135764,"Understock"
"Namisindwa District",2022,33,11039,1386,7.96464646464646,"Understock"
"Namisindwa District",2022,34,10951,2029,5.39724001971415,"Understock"
"Namisindwa District",2022,35,7413,1036,7.15540540540541,"Understock"
"Namisindwa District",2022,36,6271,947,6.62196409714889,"Understock"
"Namisindwa District",2022,37,7353,1116,6.58870967741935,"Understock"
"Namisindwa District",2022,38,4078,747,5.45917001338688,"Understock"
"Namisindwa District",2022,39,3348,925,3.61945945945946,"Understock"
"Namisindwa District",2022,40,4358,827,5.26964933494559,"Understock"
"Namisindwa District",2022,41,2820,851,3.31374853113984,"Understock"
"Namisindwa District",2022,42,2422,768,3.15364583333333,"Understock"
"Namisindwa District",2022,43,2950,371,7.95148247978437,"Understock"
"Namisindwa District",2022,44,9610,686,14.0087463556851,"Adequate stock"
"Namisindwa District",2022,45,18158,738,24.6043360433604,"Overstock"
"Namisindwa District",2022,46,7694,843,9.12692763938315,"Adequate stock"
"Namisindwa District",2022,47,12498,1238,10.0953150242326,"Adequate stock"
"Namisindwa District",2022,48,16776,1121,14.9652096342551,"Adequate stock"
"Namisindwa District",2022,49,12722,1001,12.7092907092907,"Adequate stock"
"Namisindwa District",2022,50,12009,927,12.9546925566343,"Adequate stock"
"Namisindwa District",2022,51,12171,721,16.880721220527,"Adequate stock"
"Namisindwa District",2022,52,9060,1030,8.79611650485437,"Adequate stock"
"Namutumba District",2022,1,30621,3488,8.77895642201835,"Adequate stock"
"Namutumba District",2022,2,15319,2227,6.87876066457117,"Understock"
"Namutumba District",2022,3,20727,2656,7.80384036144578,"Understock"
"Namutumba District",2022,4,13904,2361,5.88903007200339,"Understock"
"Namutumba District",2022,5,11771,2097,5.61325703385789,"Understock"
"Namutumba District",2022,6,9841,2278,4.32001755926251,"Understock"
"Namutumba District",2022,7,6121,2397,2.55360867751356,"Understock"
"Namutumba District",2022,8,5984,2330,2.56824034334764,"Understock"
"Namutumba District",2022,9,13018,2676,4.86472346786248,"Understock"
"Namutumba District",2022,10,73113,3647,20.0474362489718,"Overstock"
"Namutumba District",2022,11,50350,5894,8.5425856803529,"Adequate stock"
"Namutumba District",2022,12,46758,4427,10.5620058730517,"Adequate stock"
"Namutumba District",2022,13,46531,2407,19.3315330286664,"Adequate stock"
"Namutumba District",2022,14,34065,2932,11.6183492496589,"Adequate stock"
"Namutumba District",2022,15,28871,2798,10.3184417441029,"Adequate stock"
"Namutumba District",2022,16,33373,2615,12.7621414913958,"Adequate stock"
"Namutumba District",2022,17,24353,2711,8.98303209147916,"Adequate stock"
"Namutumba District",2022,18,25233,2525,9.99326732673267,"Adequate stock"
"Namutumba District",2022,19,21893,2980,7.34664429530201,"Understock"
"Namutumba District",2022,20,1225,678,1.80678466076696,"Understock"
"Namutumba District",2022,21,3184,611,5.21112929623568,"Understock"
"Namutumba District",2022,22,23192,1261,18.3917525773196,"Adequate stock"
"Namutumba District",2022,23,17320,2103,8.23585354255825,"Adequate stock"
"Namutumba District",2022,24,18315,2966,6.17498314227916,"Understock"
"Namutumba District",2022,25,20363,3915,5.20127713920817,"Understock"
"Namutumba District",2022,26,54668,4938,11.0708788983394,"Adequate stock"
"Namutumba District",2022,27,16946,4913,3.44921636474659,"Understock"
"Namutumba District",2022,28,10392,4068,2.55457227138643,"Understock"
"Namutumba District",2022,29,11181,3985,2.80577164366374,"Understock"
"Namutumba District",2022,30,11051,4251,2.59962361797224,"Understock"
"Namutumba District",2022,31,10698,2225,4.80808988764045,"Understock"
"Namutumba District",2022,32,4220,2337,1.80573384681215,"Understock"
"Namutumba District",2022,33,12518,2669,4.69014612214312,"Understock"
"Namutumba District",2022,34,11528,2430,4.7440329218107,"Understock"
"Namutumba District",2022,35,30870,3380,9.13313609467456,"Adequate stock"
"Namutumba District",2022,36,24252,3507,6.9153122326775,"Understock"
"Namutumba District",2022,37,23991,2914,8.23301304049417,"Adequate stock"
"Namutumba District",2022,38,17123,3559,4.81118291654959,"Understock"
"Namutumba District",2022,39,15428,2935,5.25655877342419,"Understock"
"Namutumba District",2022,40,19769,3589,5.50821955976595,"Understock"
"Namutumba District",2022,41,16212,2588,6.26429675425039,"Understock"
"Namutumba District",2022,42,14220,2389,5.95228128924236,"Understock"
"Namutumba District",2022,43,12213,2873,4.25095718760877,"Understock"
"Namutumba District",2022,44,12120,3041,3.98553107530418,"Understock"
"Namutumba District",2022,45,12359,2539,4.86766443481686,"Understock"
"Namutumba District",2022,46,19867,1259,15.7799841143765,"Adequate stock"
"Namutumba District",2022,47,21378,3906,5.47311827956989,"Understock"
"Namutumba District",2022,48,31244,5651,5.52893293222438,"Understock"
"Namutumba District",2022,49,30691,4608,6.66037326388889,"Understock"
"Namutumba District",2022,50,25367,3487,7.2747347289934,"Understock"
"Namutumba District",2022,51,18813,2746,6.8510560815732,"Understock"
"Namutumba District",2022,52,27706,3282,8.44180377818403,"Adequate stock"
"Napak District",2022,1,61747,2160,28.5865740740741,"Overstock"
"Napak District",2022,2,69737,1437,48.5295755045233,"Overstock"
"Napak District",2022,3,74491,926,80.4438444924406,"Overstock"
"Napak District",2022,4,753857,918,821.194989106754,"Overstock"
"Napak District",2022,5,64225,1053,60.9924026590693,"Overstock"
"Napak District",2022,6,36530,899,40.6340378197998,"Overstock"
"Napak District",2022,7,70413,923,76.2871072589382,"Overstock"
"Napak District",2022,8,153131,2714,56.4226234340457,"Overstock"
"Napak District",2022,9,126573,1381,91.6531498913831,"Overstock"
"Napak District",2022,10,137939,1336,103.247754491018,"Overstock"
"Napak District",2022,11,182303,1491,122.268947015426,"Overstock"
"Napak District",2022,12,88673,1875,47.2922666666667,"Overstock"
"Napak District",2022,13,93285,1031,90.4801163918526,"Overstock"
"Napak District",2022,14,97871,1330,73.5872180451128,"Overstock"
"Napak District",2022,15,91830,1191,77.1032745591939,"Overstock"
"Napak District",2022,16,73272,1259,58.198570293884,"Overstock"
"Napak District",2022,17,67016,1214,55.2026359143328,"Overstock"
"Napak District",2022,18,81868,1424,57.4915730337079,"Overstock"
"Napak District",2022,19,71809,1507,47.650298606503,"Overstock"
"Napak District",2022,20,110642,1525,72.552131147541,"Overstock"
"Napak District",2022,21,36028,1592,22.6306532663317,"Overstock"
"Napak District",2022,22,40930,1673,24.4650328750747,"Overstock"
"Napak District",2022,23,99044,2992,33.1029411764706,"Overstock"
"Napak District",2022,24,134669,3835,35.1157757496741,"Overstock"
"Napak District",2022,25,101875,4094,24.8839765510503,"Overstock"
"Napak District",2022,26,110797,3240,34.1966049382716,"Overstock"
"Napak District",2022,27,88132,3395,25.959351988218,"Overstock"
"Napak District",2022,28,101164,3107,32.5600257483103,"Overstock"
"Napak District",2022,29,78282,2657,29.4625517500941,"Overstock"
"Napak District",2022,30,79650,2952,26.9817073170732,"Overstock"
"Napak District",2022,31,69289,2854,24.2778556412053,"Overstock"
"Napak District",2022,32,103048,2593,39.7408407250289,"Overstock"
"Napak District",2022,33,96365,2051,46.984397854705,"Overstock"
"Napak District",2022,34,73613,2414,30.4942004971002,"Overstock"
"Napak District",2022,35,65876,2213,29.7677361048351,"Overstock"
"Napak District",2022,36,107225,2520,42.5496031746032,"Overstock"
"Napak District",2022,37,103403,2810,36.7982206405694,"Overstock"
"Napak District",2022,38,146991,3297,44.5832575068244,"Overstock"
"Napak District",2022,39,129510,2784,46.5193965517241,"Overstock"
"Napak District",2022,40,104256,2279,45.7463799912242,"Overstock"
"Napak District",2022,41,104647,2330,44.9128755364807,"Overstock"
"Napak District",2022,42,125573,2853,44.0143708377147,"Overstock"
"Napak District",2022,43,127494,2491,51.1818546768366,"Overstock"
"Napak District",2022,44,120993,1715,70.5498542274052,"Overstock"
"Napak District",2022,45,139042,2180,63.7807339449541,"Overstock"
"Napak District",2022,46,91832,1768,51.9411764705882,"Overstock"
"Napak District",2022,47,125700,2029,61.9517003449975,"Overstock"
"Napak District",2022,48,282110,2400,117.545833333333,"Overstock"
"Napak District",2022,49,180269,2388,75.4895309882747,"Overstock"
"Napak District",2022,50,160271,2077,77.1646605681271,"Overstock"
"Napak District",2022,51,100230,1471,68.137321549966,"Overstock"
"Napak District",2022,52,119421,1153,103.574154379879,"Overstock"
"Nebbi District",2022,1,11642,1905,6.11128608923885,"Understock"
"Nebbi District",2022,2,13904,1392,9.98850574712644,"Adequate stock"
"Nebbi District",2022,3,12015,2215,5.42437923250564,"Understock"
"Nebbi District",2022,4,14859,2123,6.99905793688177,"Understock"
"Nebbi District",2022,5,18305,2607,7.02148062907557,"Understock"
"Nebbi District",2022,6,55855,2607,21.4250095895666,"Overstock"
"Nebbi District",2022,7,77314,3095,24.9802907915994,"Overstock"
"Nebbi District",2022,8,57479,3993,14.3949411470073,"Adequate stock"
"Nebbi District",2022,9,52900,1704,31.0446009389671,"Overstock"
"Nebbi District",2022,10,62604,3078,20.3391812865497,"Overstock"
"Nebbi District",2022,11,58483,3889,15.0380560555413,"Adequate stock"
"Nebbi District",2022,12,50709,3676,13.794613710555,"Adequate stock"
"Nebbi District",2022,13,19600,2466,7.94809407948094,"Understock"
"Nebbi District",2022,14,19951,1815,10.9922865013774,"Adequate stock"
"Nebbi District",2022,15,25036,2383,10.5060847671003,"Adequate stock"
"Nebbi District",2022,16,58558,3635,16.1094910591472,"Adequate stock"
"Nebbi District",2022,17,73880,3613,20.4483808469416,"Overstock"
"Nebbi District",2022,18,76745,5286,14.5185395384033,"Adequate stock"
"Nebbi District",2022,19,59733,5167,11.5604799690343,"Adequate stock"
"Nebbi District",2022,20,11562,778,14.8611825192802,"Adequate stock"
"Nebbi District",2022,21,7942,868,9.14976958525346,"Adequate stock"
"Nebbi District",2022,22,5989,733,8.17053206002729,"Adequate stock"
"Nebbi District",2022,23,18956,1364,13.8973607038123,"Adequate stock"
"Nebbi District",2022,24,26095,2369,11.0151962853525,"Adequate stock"
"Nebbi District",2022,25,33804,1912,17.6799163179916,"Adequate stock"
"Nebbi District",2022,26,53236,1477,36.0433310765064,"Overstock"
"Nebbi District",2022,27,28283,2326,12.1595012897678,"Adequate stock"
"Nebbi District",2022,28,39490,4185,9.43608124253286,"Adequate stock"
"Nebbi District",2022,29,58488,5336,10.9610194902549,"Adequate stock"
"Nebbi District",2022,30,111050,5201,21.3516631417035,"Overstock"
"Nebbi District",2022,31,52353,4713,11.1082113303628,"Adequate stock"
"Nebbi District",2022,32,22228,3400,6.53764705882353,"Understock"
"Nebbi District",2022,33,188482,5447,34.602900679273,"Overstock"
"Nebbi District",2022,34,72297,4605,15.699674267101,"Adequate stock"
"Nebbi District",2022,35,82551,3797,21.7411114037398,"Overstock"
"Nebbi District",2022,36,65668,4356,15.0752984389348,"Adequate stock"
"Nebbi District",2022,37,71767,5732,12.5204117236567,"Adequate stock"
"Nebbi District",2022,38,52001,5135,10.1267770204479,"Adequate stock"
"Nebbi District",2022,39,89937,5712,15.7452731092437,"Adequate stock"
"Nebbi District",2022,40,69774,5617,12.4219334164145,"Adequate stock"
"Nebbi District",2022,41,75188,3849,19.5344245258509,"Adequate stock"
"Nebbi District",2022,42,87346,3605,24.2291262135922,"Overstock"
"Nebbi District",2022,43,49221,5897,8.34678650161099,"Adequate stock"
"Nebbi District",2022,44,50486,3853,13.1030365948611,"Adequate stock"
"Nebbi District",2022,45,60492,5733,10.5515436944008,"Adequate stock"
"Nebbi District",2022,46,15934,1575,10.1168253968254,"Adequate stock"
"Nebbi District",2022,47,51979,4391,11.8376224094739,"Adequate stock"
"Nebbi District",2022,48,56146,4477,12.54098726826,"Adequate stock"
"Nebbi District",2022,49,53944,4354,12.389526871842,"Adequate stock"
"Nebbi District",2022,50,48386,3785,12.7836195508587,"Adequate stock"
"Nebbi District",2022,51,58723,3816,15.3886268343816,"Adequate stock"
"Nebbi District",2022,52,59472,3788,15.7001055966209,"Adequate stock"
"Ngora District",2022,1,83145,2227,37.3349797934441,"Overstock"
"Ngora District",2022,2,89761,1633,54.9669320269443,"Overstock"
"Ngora District",2022,3,99222,1338,74.1569506726457,"Overstock"
"Ngora District",2022,4,80780,2269,35.6015866020273,"Overstock"
"Ngora District",2022,5,63840,2191,29.1373801916933,"Overstock"
"Ngora District",2022,6,79172,2357,33.5901569792109,"Overstock"
"Ngora District",2022,7,79676,2299,34.656807307525,"Overstock"
"Ngora District",2022,8,83575,3187,26.2237213680577,"Overstock"
"Ngora District",2022,9,87318,1911,45.6923076923077,"Overstock"
"Ngora District",2022,10,97543,1873,52.0784837159637,"Overstock"
"Ngora District",2022,11,138530,2385,58.083857442348,"Overstock"
"Ngora District",2022,12,194486,3446,56.4381892048752,"Overstock"
"Ngora District",2022,13,26487,784,33.7844387755102,"Overstock"
"Ngora District",2022,14,23799,703,33.8534850640114,"Overstock"
"Ngora District",2022,15,68661,1711,40.1291642314436,"Overstock"
"Ngora District",2022,16,86946,1505,57.7714285714286,"Overstock"
"Ngora District",2022,17,118198,2710,43.6154981549816,"Overstock"
"Ngora District",2022,18,118277,1892,62.5142706131078,"Overstock"
"Ngora District",2022,19,82047,2249,36.4815473543797,"Overstock"
"Ngora District",2022,20,95895,1829,52.4302897758338,"Overstock"
"Ngora District",2022,21,57313,1435,39.9393728222997,"Overstock"
"Ngora District",2022,22,121863,1322,92.1807866868381,"Overstock"
"Ngora District",2022,23,344475,1840,187.214673913043,"Overstock"
